"""""","""ccode""","""date""","""raceref""","""course""","""raceclass""","""n_dist""","""going""","""horseno""","""drawing""","""jockey""","""wt_carried""","""netadj""","""blinker""","""trainer""","""rating""","""odd_fn""","""weights""","""runners""","""latest_sr""","""purse""","""ctry""","""color_e""","""sex""","""foaldate""","""rank"""
"""6389""",125.0,41731.0,33519.0,1.0,5.0,1000.0,3.0,8.0,7.0,16.0,127.0,0.0,38.0,23.0,34.0,76.0,1103.0,12.0,0.0,550000.0,2.0,2.0,1.0,38955.0,6.0
"""6390""",919.0,41731.0,33519.0,1.0,5.0,1000.0,3.0,1.0,1.0,20.0,132.0,0.0,13.0,24.0,39.0,34.0,1064.0,12.0,106.0,550000.0,2.0,1.0,1.0,39694.0,2.0
"""6391""",415.0,41731.0,33519.0,1.0,5.0,1000.0,3.0,12.0,2.0,10.0,117.0,0.0,3.0,23.0,24.0,37.0,1039.0,12.0,103.0,550000.0,3.0,2.0,1.0,39219.0,1.0
"""6392""",418.0,41731.0,33519.0,1.0,5.0,1000.0,3.0,6.0,6.0,9.0,127.0,0.0,1.0,12.0,34.0,200.0,1029.0,12.0,99.0,550000.0,6.0,3.0,1.0,39558.0,5.0
"""6393""",237.0,41731.0,33520.0,1.0,5.0,1650.0,3.0,4.0,2.0,50.0,129.0,0.0,82.0,3.0,35.0,50.0,1034.0,12.0,93.0,550000.0,9.0,3.0,1.0,39702.0,10.0
"""6394""",601.0,41731.0,33520.0,1.0,5.0,1650.0,3.0,8.0,4.0,9.0,125.0,0.0,152.0,21.0,31.0,170.0,1036.0,12.0,94.0,550000.0,2.0,2.0,1.0,38305.0,5.0
"""6395""",593.0,41731.0,33520.0,1.0,5.0,1650.0,3.0,2.0,6.0,1.0,128.0,-2.0,1.0,18.0,36.0,850.0,1060.0,12.0,98.0,550000.0,2.0,2.0,3.0,40445.0,7.0
"""6396""",174.0,41731.0,33520.0,1.0,5.0,1650.0,3.0,1.0,1.0,5.0,133.0,0.0,3.0,6.0,39.0,29.0,1125.0,12.0,101.0,550000.0,1.0,2.0,1.0,39727.0,4.0
"""6397""",598.0,41731.0,33520.0,1.0,5.0,1650.0,3.0,9.0,3.0,22.0,125.0,0.0,369.0,24.0,31.0,140.0,1094.0,12.0,97.0,550000.0,4.0,2.0,1.0,38836.0,3.0
"""6398""",134.0,41731.0,33520.0,1.0,5.0,1650.0,3.0,6.0,10.0,12.0,128.0,0.0,74.0,12.0,34.0,62.0,1067.0,12.0,102.0,550000.0,2.0,2.0,1.0,39334.0,1.0
"""6399""",126.0,41731.0,33520.0,1.0,5.0,1650.0,3.0,11.0,11.0,6.0,113.0,2.0,9.0,2.0,14.0,300.0,1131.0,12.0,0.0,550000.0,1.0,2.0,1.0,38614.0,12.0
"""6400""",363.0,41731.0,33520.0,1.0,5.0,1650.0,3.0,7.0,12.0,24.0,128.0,0.0,26.0,14.0,34.0,150.0,1057.0,12.0,100.0,550000.0,4.0,2.0,1.0,38452.0,6.0
"""6401""",424.0,41731.0,33520.0,1.0,5.0,1650.0,3.0,10.0,8.0,2.0,125.0,0.0,7.0,8.0,31.0,380.0,1086.0,12.0,96.0,550000.0,1.0,3.0,1.0,38600.0,11.0
"""6402""",33.0,41731.0,33520.0,1.0,5.0,1650.0,3.0,3.0,9.0,4.0,129.0,0.0,9.0,4.0,35.0,120.0,1005.0,12.0,99.0,550000.0,6.0,2.0,1.0,39541.0,8.0
"""6403""",721.0,41731.0,33520.0,1.0,5.0,1650.0,3.0,5.0,7.0,8.0,127.0,-2.0,7.0,5.0,35.0,990.0,1133.0,12.0,99.0,550000.0,1.0,2.0,1.0,40084.0,9.0
"""6404""",413.0,41731.0,33521.0,1.0,4.0,1000.0,3.0,3.0,10.0,1.0,126.0,-2.0,7.0,7.0,55.0,510.0,1140.0,10.0,0.0,725000.0,2.0,3.0,1.0,39020.0,10.0
"""6405""",926.0,41731.0,33521.0,1.0,4.0,1000.0,3.0,7.0,6.0,2.0,122.0,0.0,3.0,14.0,49.0,180.0,1238.0,10.0,100.0,725000.0,2.0,2.0,1.0,39696.0,9.0
"""6406""",1163.0,41731.0,33521.0,1.0,4.0,1000.0,3.0,4.0,8.0,9.0,125.0,0.0,215.0,20.0,52.0,470.0,1069.0,10.0,108.0,725000.0,1.0,2.0,1.0,40483.0,3.0
"""6407""",410.0,41731.0,33521.0,1.0,4.0,1000.0,3.0,1.0,3.0,3.0,133.0,0.0,3.0,3.0,60.0,63.0,1213.0,10.0,108.0,725000.0,1.0,3.0,1.0,39696.0,4.0
"""6408""",604.0,41731.0,33521.0,1.0,4.0,1000.0,3.0,5.0,2.0,7.0,118.0,-7.0,3.0,19.0,52.0,18.0,1179.0,10.0,104.0,725000.0,1.0,3.0,1.0,39734.0,7.0
"""6409""",789.0,41731.0,33521.0,1.0,4.0,1000.0,3.0,10.0,7.0,8.0,112.0,-2.0,9.0,13.0,41.0,140.0,1070.0,10.0,100.0,725000.0,2.0,2.0,1.0,40449.0,8.0
"""6410""",339.0,41731.0,33521.0,1.0,4.0,1000.0,3.0,8.0,9.0,24.0,120.0,1.0,343.0,22.0,46.0,78.0,1096.0,10.0,106.0,725000.0,6.0,2.0,1.0,39873.0,5.0
"""6411""",337.0,41731.0,33521.0,1.0,4.0,1000.0,3.0,6.0,1.0,5.0,124.0,0.0,315.0,6.0,51.0,99.0,1052.0,10.0,106.0,725000.0,2.0,2.0,1.0,39742.0,1.0
"""6412""",1017.0,41731.0,33521.0,1.0,4.0,1000.0,3.0,9.0,4.0,15.0,115.0,-2.0,22.0,23.0,44.0,980.0,1047.0,10.0,104.0,725000.0,2.0,2.0,1.0,40452.0,2.0
"""6413""",188.0,41731.0,33521.0,1.0,4.0,1000.0,3.0,2.0,5.0,10.0,129.0,0.0,30.0,15.0,56.0,100.0,1075.0,10.0,106.0,725000.0,2.0,2.0,1.0,40104.0,6.0
"""6414""",1046.0,41731.0,33522.0,1.0,4.0,1200.0,3.0,6.0,10.0,16.0,123.0,0.0,26.0,19.0,50.0,700.0,1108.0,12.0,98.0,725000.0,1.0,2.0,1.0,40501.0,10.0
"""6415""",50.0,41731.0,33522.0,1.0,4.0,1200.0,3.0,4.0,8.0,6.0,128.0,-2.0,3.0,1.0,57.0,370.0,1175.0,12.0,110.0,725000.0,1.0,2.0,1.0,39363.0,2.0
"""6416""",368.0,41731.0,33522.0,1.0,4.0,1200.0,3.0,5.0,5.0,9.0,126.0,0.0,3.0,12.0,53.0,130.0,1164.0,12.0,106.0,725000.0,6.0,2.0,1.0,39505.0,6.0
"""6417""",176.0,41731.0,33522.0,1.0,4.0,1200.0,3.0,1.0,12.0,24.0,133.0,0.0,9.0,18.0,60.0,140.0,1108.0,12.0,107.0,725000.0,2.0,2.0,1.0,39325.0,4.0
"""6418""",371.0,41731.0,33522.0,1.0,4.0,1200.0,3.0,3.0,3.0,1.0,130.0,-2.0,3.0,7.0,59.0,310.0,1073.0,12.0,98.0,725000.0,1.0,3.0,1.0,40080.0,9.0
"""6419""",798.0,41731.0,33522.0,1.0,4.0,1200.0,3.0,11.0,6.0,12.0,116.0,0.0,7.0,23.0,43.0,180.0,1157.0,12.0,105.0,725000.0,1.0,2.0,1.0,39760.0,5.0
"""6420""",922.0,41731.0,33522.0,1.0,4.0,1200.0,3.0,9.0,9.0,10.0,117.0,0.0,9.0,6.0,44.0,990.0,1070.0,12.0,99.0,725000.0,2.0,1.0,1.0,40051.0,12.0
"""6421""",177.0,41731.0,33522.0,1.0,4.0,1200.0,3.0,7.0,4.0,5.0,123.0,0.0,43.0,20.0,50.0,53.0,1094.0,12.0,100.0,725000.0,2.0,3.0,1.0,38977.0,8.0
"""6422""",538.0,41731.0,33522.0,1.0,4.0,1200.0,3.0,8.0,1.0,4.0,118.0,0.0,9.0,2.0,45.0,41.0,1141.0,12.0,107.0,725000.0,2.0,2.0,1.0,39303.0,3.0
"""6423""",1084.0,41731.0,33522.0,1.0,4.0,1200.0,3.0,12.0,11.0,8.0,113.0,-2.0,9.0,21.0,42.0,990.0,1023.0,12.0,102.0,725000.0,2.0,1.0,3.0,39720.0,7.0
"""6424""",975.0,41731.0,33522.0,1.0,4.0,1200.0,3.0,2.0,7.0,22.0,133.0,0.0,3.0,11.0,60.0,120.0,1027.0,12.0,99.0,725000.0,1.0,1.0,3.0,39709.0,11.0
"""6425""",63.0,41731.0,33522.0,1.0,4.0,1200.0,3.0,10.0,2.0,3.0,117.0,0.0,370.0,3.0,44.0,24.0,1114.0,12.0,107.0,725000.0,1.0,4.0,1.0,39360.0,1.0
"""6426""",449.0,41731.0,33523.0,1.0,4.0,1650.0,3.0,4.0,8.0,9.0,125.0,0.0,48.0,23.0,52.0,310.0,1090.0,12.0,99.0,725000.0,3.0,2.0,1.0,39506.0,10.0
"""6427""",355.0,41731.0,33523.0,1.0,4.0,1650.0,3.0,7.0,12.0,2.0,122.0,0.0,1.0,8.0,49.0,490.0,1118.0,12.0,103.0,725000.0,1.0,2.0,1.0,38614.0,4.0
"""6428""",865.0,41731.0,33523.0,1.0,4.0,1650.0,3.0,8.0,11.0,22.0,120.0,0.0,30.0,2.0,47.0,490.0,1144.0,12.0,100.0,725000.0,1.0,2.0,1.0,39005.0,9.0
"""6429""",56.0,41731.0,33523.0,1.0,4.0,1650.0,3.0,11.0,2.0,3.0,117.0,1.0,1.0,19.0,43.0,27.0,1079.0,12.0,99.0,725000.0,2.0,2.0,3.0,40098.0,5.0
"""6430""",1086.0,41731.0,33523.0,1.0,4.0,1650.0,3.0,3.0,5.0,5.0,125.0,0.0,1.0,20.0,52.0,26.0,1099.0,12.0,113.0,725000.0,2.0,2.0,1.0,40474.0,1.0
"""6431""",671.0,41731.0,33523.0,1.0,4.0,1650.0,3.0,10.0,3.0,50.0,117.0,0.0,22.0,13.0,44.0,130.0,1083.0,12.0,102.0,725000.0,6.0,2.0,1.0,39868.0,8.0
"""6432""",264.0,41731.0,33523.0,1.0,4.0,1650.0,3.0,9.0,10.0,6.0,116.0,-2.0,7.0,22.0,45.0,280.0,1056.0,12.0,101.0,725000.0,3.0,2.0,1.0,38774.0,6.0
"""6433""",699.0,41731.0,33523.0,1.0,4.0,1650.0,3.0,6.0,4.0,10.0,123.0,0.0,15.0,5.0,50.0,150.0,1232.0,12.0,75.0,725000.0,2.0,2.0,1.0,39732.0,12.0
"""6434""",561.0,41731.0,33523.0,1.0,4.0,1650.0,3.0,2.0,1.0,13.0,121.0,-5.0,30.0,15.0,53.0,170.0,1149.0,12.0,103.0,725000.0,3.0,2.0,6.0,39571.0,7.0
"""6435""",155.0,41731.0,33523.0,1.0,4.0,1650.0,3.0,5.0,6.0,7.0,117.0,-7.0,3.0,1.0,51.0,210.0,1166.0,12.0,103.0,725000.0,1.0,2.0,1.0,38996.0,3.0
"""6436""",738.0,41731.0,33523.0,1.0,4.0,1650.0,3.0,1.0,7.0,16.0,133.0,0.0,1.0,18.0,60.0,100.0,1081.0,12.0,110.0,725000.0,1.0,2.0,1.0,40129.0,2.0
"""6437""",794.0,41731.0,33523.0,1.0,4.0,1650.0,3.0,12.0,9.0,1.0,112.0,-2.0,18.0,6.0,41.0,510.0,1163.0,12.0,79.0,725000.0,1.0,2.0,1.0,40428.0,11.0
"""6438""",1038.0,41731.0,33524.0,1.0,3.0,1000.0,3.0,2.0,9.0,13.0,127.0,-5.0,54.0,15.0,82.0,97.0,1089.0,9.0,120.0,1000000.0,3.0,2.0,1.0,40641.0,1.0
"""6439""",443.0,41731.0,33524.0,1.0,3.0,1000.0,3.0,4.0,5.0,24.0,126.0,0.0,1.0,22.0,71.0,72.0,1086.0,9.0,103.0,1000000.0,7.0,2.0,1.0,39159.0,6.0
"""6440""",387.0,41731.0,33524.0,1.0,3.0,1000.0,3.0,7.0,6.0,4.0,121.0,0.0,9.0,7.0,66.0,100.0,1058.0,9.0,0.0,1000000.0,1.0,2.0,1.0,39385.0,9.0
"""6441""",555.0,41731.0,33524.0,1.0,3.0,1000.0,3.0,6.0,2.0,2.0,123.0,0.0,38.0,10.0,68.0,34.0,1189.0,9.0,112.0,1000000.0,1.0,1.0,3.0,40083.0,2.0
"""6442""",478.0,41731.0,33524.0,1.0,3.0,1000.0,3.0,8.0,7.0,7.0,112.0,-7.0,14.0,9.0,64.0,84.0,1081.0,9.0,106.0,1000000.0,2.0,5.0,1.0,40069.0,5.0
"""6443""",707.0,41731.0,33524.0,1.0,3.0,1000.0,3.0,3.0,3.0,3.0,130.0,0.0,29.0,13.0,75.0,94.0,1049.0,9.0,106.0,1000000.0,3.0,2.0,5.0,40290.0,4.0
"""6444""",819.0,41731.0,33524.0,1.0,3.0,1000.0,3.0,5.0,1.0,5.0,124.0,0.0,38.0,20.0,69.0,36.0,1058.0,9.0,112.0,1000000.0,2.0,2.0,1.0,40109.0,3.0
"""6445""",414.0,41731.0,33524.0,1.0,3.0,1000.0,3.0,9.0,4.0,8.0,115.0,-2.0,3.0,14.0,62.0,270.0,1156.0,9.0,99.0,1000000.0,2.0,1.0,1.0,39709.0,7.0
"""6446""",365.0,41731.0,33524.0,1.0,3.0,1000.0,3.0,1.0,8.0,20.0,133.0,0.0,3.0,3.0,78.0,210.0,1108.0,9.0,94.0,1000000.0,1.0,2.0,1.0,39730.0,8.0
"""6447""",1134.0,41731.0,33525.0,1.0,3.0,1200.0,3.0,7.0,8.0,1.0,118.0,-2.0,18.0,6.0,67.0,990.0,1184.0,12.0,102.0,1000000.0,1.0,3.0,1.0,40453.0,10.0
"""6448""",80.0,41731.0,33525.0,1.0,3.0,1200.0,3.0,2.0,9.0,24.0,129.0,0.0,3.0,10.0,76.0,77.0,1113.0,12.0,112.0,1000000.0,2.0,2.0,1.0,39731.0,4.0
"""6449""",246.0,41731.0,33525.0,1.0,3.0,1200.0,3.0,8.0,12.0,15.0,118.0,-2.0,3.0,23.0,67.0,310.0,1103.0,12.0,112.0,1000000.0,1.0,3.0,1.0,39701.0,6.0
"""6450""",1081.0,41731.0,33525.0,1.0,3.0,1200.0,3.0,11.0,10.0,50.0,118.0,0.0,135.0,3.0,65.0,990.0,988.0,12.0,84.0,1000000.0,1.0,3.0,1.0,40469.0,12.0
"""6451""",1075.0,41731.0,33525.0,1.0,3.0,1200.0,3.0,12.0,4.0,8.0,115.0,-2.0,18.0,13.0,64.0,990.0,1001.0,12.0,94.0,1000000.0,2.0,2.0,1.0,40098.0,11.0
"""6452""",1128.0,41731.0,33525.0,1.0,3.0,1200.0,3.0,6.0,5.0,12.0,121.0,0.0,1.0,12.0,68.0,250.0,1138.0,12.0,105.0,1000000.0,1.0,2.0,1.0,39736.0,7.0
"""6453""",826.0,41731.0,33525.0,1.0,3.0,1200.0,3.0,5.0,3.0,20.0,122.0,0.0,14.0,20.0,69.0,28.0,1104.0,12.0,110.0,1000000.0,2.0,1.0,1.0,39700.0,2.0
"""6454""",435.0,41731.0,33525.0,1.0,3.0,1200.0,3.0,1.0,6.0,7.0,122.0,-7.0,1.0,2.0,76.0,230.0,1115.0,12.0,100.0,1000000.0,6.0,3.0,1.0,39190.0,8.0
"""6455""",16.0,41731.0,33525.0,1.0,3.0,1200.0,3.0,4.0,11.0,10.0,123.0,0.0,30.0,15.0,70.0,260.0,1183.0,12.0,110.0,1000000.0,2.0,2.0,3.0,40071.0,5.0
"""6456""",416.0,41731.0,33525.0,1.0,3.0,1200.0,3.0,10.0,7.0,9.0,120.0,1.0,18.0,22.0,66.0,120.0,1164.0,12.0,112.0,1000000.0,2.0,3.0,1.0,40065.0,1.0
"""6457""",250.0,41731.0,33525.0,1.0,3.0,1200.0,3.0,9.0,2.0,6.0,118.0,-2.0,48.0,16.0,67.0,120.0,1123.0,12.0,112.0,1000000.0,6.0,2.0,1.0,39497.0,3.0
"""6458""",705.0,41731.0,33525.0,1.0,3.0,1200.0,3.0,3.0,1.0,5.0,124.0,0.0,1.0,9.0,71.0,24.0,1095.0,12.0,109.0,1000000.0,1.0,5.0,3.0,40087.0,9.0
"""6459""",488.0,41731.0,33526.0,1.0,3.0,1800.0,3.0,7.0,11.0,22.0,121.0,0.0,3.0,4.0,68.0,130.0,1130.0,12.0,110.0,1000000.0,2.0,2.0,1.0,37888.0,10.0
"""6460""",360.0,41731.0,33526.0,1.0,3.0,1800.0,3.0,11.0,8.0,50.0,115.0,0.0,3.0,18.0,62.0,160.0,998.0,12.0,106.0,1000000.0,1.0,3.0,1.0,39697.0,4.0
"""6461""",447.0,41731.0,33526.0,1.0,3.0,1800.0,3.0,5.0,12.0,6.0,121.0,-2.0,38.0,3.0,70.0,130.0,1102.0,12.0,110.0,1000000.0,1.0,2.0,1.0,39381.0,2.0
"""6462""",756.0,41731.0,33526.0,1.0,3.0,1800.0,3.0,4.0,7.0,2.0,123.0,0.0,13.0,8.0,70.0,100.0,1037.0,12.0,114.0,1000000.0,4.0,2.0,1.0,39472.0,1.0
"""6463""",736.0,41731.0,33526.0,1.0,3.0,1800.0,3.0,10.0,6.0,8.0,114.0,-2.0,1.0,13.0,63.0,76.0,1051.0,12.0,108.0,1000000.0,3.0,2.0,1.0,39158.0,5.0
"""6464""",602.0,41731.0,33526.0,1.0,3.0,1800.0,3.0,12.0,5.0,15.0,112.0,-2.0,7.0,6.0,61.0,52.0,1134.0,12.0,107.0,1000000.0,1.0,2.0,1.0,39735.0,6.0
"""6465""",1117.0,41731.0,33526.0,1.0,3.0,1800.0,3.0,3.0,2.0,10.0,127.0,0.0,1.0,15.0,74.0,530.0,1125.0,12.0,110.0,1000000.0,1.0,3.0,1.0,40111.0,7.0
"""6466""",207.0,41731.0,33526.0,1.0,3.0,1800.0,3.0,9.0,10.0,12.0,116.0,0.0,3.0,19.0,63.0,930.0,1120.0,12.0,96.0,1000000.0,1.0,1.0,1.0,38639.0,12.0
"""6467""",847.0,41731.0,33526.0,1.0,3.0,1800.0,3.0,2.0,4.0,20.0,128.0,0.0,9.0,20.0,75.0,33.0,1113.0,12.0,112.0,1000000.0,1.0,2.0,1.0,39745.0,3.0
"""6468""",373.0,41731.0,33526.0,1.0,3.0,1800.0,3.0,8.0,1.0,7.0,112.0,-7.0,7.0,2.0,66.0,340.0,1054.0,12.0,0.0,1000000.0,3.0,2.0,1.0,39467.0,9.0
"""6469""",209.0,41731.0,33526.0,1.0,3.0,1800.0,3.0,6.0,3.0,4.0,122.0,0.0,34.0,10.0,69.0,99.0,1019.0,12.0,102.0,1000000.0,4.0,1.0,1.0,39093.0,8.0
"""6470""",116.0,41731.0,33526.0,1.0,3.0,1800.0,3.0,1.0,9.0,3.0,133.0,0.0,1.0,1.0,80.0,86.0,1052.0,12.0,101.0,1000000.0,3.0,2.0,6.0,38412.0,11.0
"""6471""",178.0,41735.0,33527.0,8.0,5.0,1200.0,1.0,1.0,14.0,24.0,133.0,0.0,18.0,23.0,38.0,510.0,1154.0,14.0,94.0,550000.0,1.0,2.0,1.0,39732.0,13.0
"""6472""",3.0,41735.0,33527.0,8.0,5.0,1200.0,1.0,13.0,8.0,50.0,120.0,0.0,2.0,3.0,25.0,74.0,1025.0,14.0,102.0,550000.0,2.0,3.0,1.0,39722.0,3.0
"""6473""",1.0,41735.0,33527.0,8.0,5.0,1200.0,1.0,9.0,7.0,8.0,126.0,-2.0,1.0,1.0,33.0,920.0,1153.0,14.0,100.0,550000.0,1.0,1.0,1.0,38970.0,7.0
"""6474""",412.0,41735.0,33527.0,8.0,5.0,1200.0,1.0,10.0,12.0,12.0,127.0,0.0,7.0,12.0,32.0,160.0,1208.0,14.0,0.0,550000.0,1.0,3.0,1.0,38630.0,8.0
"""6475""",350.0,41735.0,33527.0,8.0,5.0,1200.0,1.0,4.0,9.0,1.0,128.0,-2.0,37.0,11.0,35.0,200.0,1089.0,14.0,102.0,550000.0,6.0,3.0,1.0,39187.0,1.0
"""6476""",218.0,41735.0,33527.0,8.0,5.0,1200.0,1.0,12.0,11.0,2.0,121.0,0.0,12.0,9.0,26.0,110.0,1190.0,14.0,75.0,550000.0,2.0,2.0,1.0,40047.0,14.0
"""6477""",683.0,41735.0,33527.0,8.0,5.0,1200.0,1.0,3.0,3.0,9.0,132.0,0.0,42.0,3.0,37.0,42.0,1150.0,14.0,107.0,550000.0,1.0,2.0,1.0,39755.0,2.0
"""6478""",477.0,41735.0,33527.0,8.0,5.0,1200.0,1.0,2.0,2.0,6.0,130.0,-2.0,1.0,18.0,37.0,320.0,1127.0,14.0,99.0,550000.0,2.0,2.0,1.0,40082.0,9.0
"""6479""",592.0,41735.0,33527.0,8.0,5.0,1200.0,1.0,6.0,6.0,4.0,130.0,0.0,13.0,4.0,35.0,160.0,1052.0,14.0,100.0,550000.0,6.0,2.0,1.0,39116.0,6.0
"""6480""",663.0,41735.0,33527.0,8.0,5.0,1200.0,1.0,7.0,1.0,16.0,130.0,0.0,7.0,18.0,35.0,250.0,1128.0,14.0,101.0,550000.0,4.0,1.0,1.0,39168.0,12.0
"""6481""",685.0,41735.0,33527.0,8.0,5.0,1200.0,1.0,11.0,10.0,5.0,126.0,0.0,7.0,2.0,31.0,73.0,1139.0,14.0,93.0,550000.0,1.0,3.0,1.0,39744.0,10.0
"""6482""",353.0,41735.0,33527.0,8.0,5.0,1200.0,1.0,5.0,13.0,3.0,130.0,0.0,22.0,21.0,35.0,57.0,1175.0,14.0,101.0,550000.0,1.0,2.0,1.0,40123.0,5.0
"""6483""",481.0,41735.0,33527.0,8.0,5.0,1200.0,1.0,8.0,5.0,10.0,129.0,0.0,48.0,15.0,34.0,85.0,1069.0,14.0,97.0,550000.0,2.0,2.0,1.0,40072.0,11.0
"""6484""",716.0,41735.0,33527.0,8.0,5.0,1200.0,1.0,14.0,4.0,15.0,112.0,1.0,7.0,17.0,15.0,160.0,1118.0,14.0,98.0,550000.0,3.0,3.0,1.0,39182.0,4.0
"""6485""",679.0,41735.0,33528.0,8.0,4.0,1000.0,1.0,13.0,6.0,10.0,120.0,0.0,371.0,3.0,47.0,440.0,1101.0,14.0,100.0,725000.0,3.0,2.0,1.0,39199.0,11.0
"""6486""",1164.0,41735.0,33528.0,8.0,4.0,1000.0,1.0,9.0,9.0,5.0,125.0,0.0,77.0,13.0,52.0,32.0,1141.0,14.0,94.0,725000.0,2.0,3.0,1.0,40433.0,6.0
"""6487""",623.0,41735.0,33528.0,8.0,4.0,1000.0,1.0,4.0,1.0,3.0,127.0,0.0,107.0,6.0,54.0,59.0,1182.0,14.0,108.0,725000.0,2.0,2.0,1.0,40055.0,5.0
"""6488""",410.0,41735.0,33528.0,8.0,4.0,1000.0,1.0,1.0,11.0,13.0,128.0,-5.0,3.0,3.0,60.0,91.0,1202.0,14.0,91.0,725000.0,1.0,3.0,1.0,39696.0,9.0
"""6489""",1165.0,41735.0,33528.0,8.0,4.0,1000.0,1.0,6.0,10.0,4.0,125.0,0.0,23.0,7.0,52.0,130.0,1187.0,14.0,94.0,725000.0,1.0,1.0,1.0,40480.0,7.0
"""6490""",1166.0,41735.0,33528.0,8.0,4.0,1000.0,1.0,10.0,12.0,50.0,125.0,0.0,1.0,2.0,52.0,84.0,1169.0,14.0,103.0,725000.0,1.0,3.0,1.0,40135.0,2.0
"""6491""",1167.0,41735.0,33528.0,8.0,4.0,1000.0,1.0,8.0,8.0,22.0,125.0,0.0,372.0,14.0,52.0,210.0,1180.0,14.0,86.0,725000.0,1.0,2.0,1.0,40058.0,13.0
"""6492""",906.0,41735.0,33528.0,8.0,4.0,1000.0,1.0,3.0,5.0,12.0,128.0,0.0,3.0,12.0,55.0,800.0,1032.0,14.0,104.0,725000.0,1.0,3.0,1.0,40433.0,8.0
"""6493""",150.0,41735.0,33528.0,8.0,4.0,1000.0,1.0,14.0,14.0,15.0,112.0,1.0,19.0,17.0,40.0,290.0,1059.0,14.0,103.0,725000.0,3.0,3.0,1.0,39520.0,3.0
"""6494""",473.0,41735.0,33528.0,8.0,4.0,1000.0,1.0,2.0,13.0,7.0,124.0,-7.0,94.0,14.0,58.0,150.0,1035.0,14.0,0.0,725000.0,1.0,1.0,1.0,39737.0,12.0
"""6495""",1042.0,41735.0,33528.0,8.0,4.0,1000.0,1.0,12.0,7.0,1.0,121.0,-2.0,14.0,22.0,50.0,960.0,1146.0,14.0,100.0,725000.0,2.0,2.0,1.0,40436.0,10.0
"""6496""",259.0,41735.0,33528.0,8.0,4.0,1000.0,1.0,5.0,3.0,9.0,126.0,0.0,1.0,21.0,53.0,470.0,1023.0,14.0,102.0,725000.0,2.0,1.0,1.0,38954.0,14.0
"""6497""",421.0,41735.0,33528.0,8.0,4.0,1000.0,1.0,7.0,2.0,20.0,125.0,0.0,7.0,18.0,52.0,130.0,1018.0,14.0,106.0,725000.0,1.0,2.0,1.0,38985.0,4.0
"""6498""",651.0,41735.0,33529.0,8.0,0.0,1600.0,1.0,3.0,5.0,4.0,123.0,0.0,237.0,16.0,116.0,13.0,1244.0,6.0,116.0,3500000.0,2.0,3.0,1.0,40075.0,1.0
"""6499""",879.0,41735.0,33529.0,8.0,0.0,1600.0,1.0,2.0,2.0,22.0,123.0,0.0,64.0,20.0,119.0,67.0,1182.0,6.0,115.0,3500000.0,3.0,3.0,1.0,39499.0,2.0
"""6500""",502.0,41735.0,33529.0,8.0,0.0,1600.0,1.0,1.0,3.0,20.0,123.0,0.0,9.0,20.0,123.0,72.0,1063.0,6.0,111.0,3500000.0,3.0,3.0,1.0,39170.0,4.0
"""6501""",24.0,41735.0,33529.0,8.0,0.0,1600.0,1.0,5.0,4.0,24.0,123.0,0.0,15.0,16.0,105.0,110.0,1172.0,6.0,107.0,3500000.0,3.0,2.0,1.0,39185.0,5.0
"""6502""",210.0,41735.0,33529.0,8.0,0.0,1600.0,1.0,6.0,1.0,5.0,123.0,0.0,1.0,18.0,99.0,130.0,1198.0,6.0,114.0,3500000.0,6.0,2.0,1.0,39839.0,3.0
"""6503""",1168.0,41735.0,33530.0,8.0,4.0,1200.0,1.0,5.0,12.0,3.0,125.0,0.0,77.0,10.0,52.0,56.0,1215.0,14.0,108.0,725000.0,1.0,2.0,1.0,40465.0,3.0
"""6504""",997.0,41735.0,33530.0,8.0,4.0,1200.0,1.0,3.0,5.0,4.0,126.0,0.0,58.0,7.0,53.0,50.0,1132.0,14.0,108.0,725000.0,2.0,1.0,1.0,40483.0,2.0
"""6505""",223.0,41735.0,33530.0,8.0,4.0,1200.0,1.0,14.0,9.0,8.0,111.0,-2.0,7.0,1.0,40.0,460.0,1085.0,14.0,69.0,725000.0,3.0,2.0,1.0,39540.0,14.0
"""6506""",994.0,41735.0,33530.0,8.0,4.0,1200.0,1.0,11.0,11.0,22.0,121.0,0.0,1.0,9.0,48.0,230.0,1074.0,14.0,95.0,725000.0,2.0,2.0,1.0,40488.0,11.0
"""6507""",247.0,41735.0,33530.0,8.0,4.0,1200.0,1.0,1.0,6.0,20.0,133.0,0.0,6.0,18.0,60.0,77.0,1105.0,14.0,113.0,725000.0,2.0,1.0,1.0,40110.0,1.0
"""6508""",1067.0,41735.0,33530.0,8.0,4.0,1200.0,1.0,4.0,7.0,24.0,125.0,0.0,3.0,11.0,52.0,520.0,1001.0,14.0,95.0,725000.0,1.0,1.0,1.0,40078.0,12.0
"""6509""",123.0,41735.0,33530.0,8.0,4.0,1200.0,1.0,12.0,2.0,50.0,118.0,0.0,1.0,3.0,45.0,200.0,1122.0,14.0,101.0,725000.0,1.0,1.0,1.0,38970.0,6.0
"""6510""",1169.0,41735.0,33530.0,8.0,4.0,1200.0,1.0,6.0,14.0,12.0,125.0,0.0,23.0,23.0,52.0,580.0,1089.0,14.0,102.0,725000.0,2.0,2.0,1.0,40429.0,7.0
