"""""","""ccode""","""date""","""raceref""","""course""","""raceclass""","""n_dist""","""going""","""horseno""","""drawing""","""jockey""","""wt_carried""","""netadj""","""blinker""","""trainer""","""rating""","""odd_fn""","""weights""","""runners""","""latest_sr""","""purse""","""ctry""","""color_e""","""sex""","""foaldate""","""rank"""
"""14946""",1066.0,42071.0,34445.0,5.0,2.0,1600.0,2.0,1.0,10.0,22.0,130.0,0.0,22.0,20.0,94.0,130.0,1024.0,14.0,118.0,1500000.0,6.0,2.0,1.0,40238.0,2.0
"""14947""",976.0,42071.0,34445.0,5.0,2.0,1600.0,2.0,2.0,8.0,5.0,128.0,0.0,9.0,13.0,92.0,25.0,1072.0,14.0,115.0,1500000.0,1.0,2.0,1.0,40469.0,4.0
"""14948""",1536.0,42071.0,34445.0,5.0,2.0,1600.0,2.0,12.0,13.0,9.0,119.0,0.0,14.0,16.0,83.0,2160.0,1044.0,14.0,110.0,1500000.0,7.0,3.0,1.0,40631.0,12.0
"""14949""",397.0,42071.0,34445.0,5.0,2.0,1600.0,2.0,5.0,7.0,15.0,122.0,-2.0,7.0,5.0,88.0,980.0,1210.0,14.0,109.0,1500000.0,1.0,2.0,1.0,39406.0,9.0
"""14950""",961.0,42071.0,34445.0,5.0,2.0,1600.0,2.0,11.0,9.0,24.0,120.0,0.0,1.0,17.0,84.0,110.0,1077.0,14.0,115.0,1500000.0,4.0,3.0,4.0,40233.0,7.0
"""14951""",1529.0,42071.0,34445.0,5.0,2.0,1600.0,2.0,13.0,3.0,6.0,116.0,-2.0,77.0,1.0,82.0,1150.0,1000.0,14.0,110.0,1500000.0,8.0,2.0,1.0,40588.0,10.0
"""14952""",1173.0,42071.0,34445.0,5.0,2.0,1600.0,2.0,4.0,14.0,16.0,128.0,0.0,64.0,16.0,92.0,190.0,1087.0,14.0,0.0,1500000.0,2.0,2.0,3.0,40078.0,3.0
"""14953""",508.0,42071.0,34445.0,5.0,2.0,1600.0,2.0,8.0,2.0,50.0,121.0,0.0,1.0,24.0,85.0,2090.0,1158.0,14.0,102.0,1500000.0,4.0,5.0,6.0,39138.0,13.0
"""14954""",563.0,42071.0,34445.0,5.0,2.0,1600.0,2.0,6.0,11.0,13.0,118.0,-5.0,9.0,17.0,87.0,1450.0,1114.0,14.0,102.0,1500000.0,3.0,2.0,1.0,39845.0,14.0
"""14955""",1188.0,42071.0,34446.0,3.0,3.0,1200.0,1.0,1.0,2.0,13.0,128.0,-5.0,3.0,2.0,80.0,58.0,1044.0,12.0,101.0,1060000.0,2.0,2.0,1.0,40510.0,7.0
"""14956""",1172.0,42071.0,34446.0,3.0,3.0,1200.0,1.0,12.0,6.0,11.0,113.0,-2.0,1.0,18.0,62.0,360.0,1214.0,12.0,112.0,1060000.0,2.0,3.0,1.0,40498.0,3.0
"""14957""",675.0,42071.0,34446.0,3.0,3.0,1200.0,1.0,2.0,10.0,16.0,131.0,0.0,3.0,19.0,78.0,310.0,1085.0,12.0,107.0,1060000.0,4.0,6.0,1.0,40260.0,9.0
"""14958""",307.0,42071.0,34446.0,3.0,3.0,1200.0,1.0,9.0,4.0,1.0,115.0,-2.0,9.0,8.0,64.0,780.0,1099.0,12.0,100.0,1060000.0,2.0,2.0,1.0,39376.0,10.0
"""14959""",603.0,42071.0,34446.0,3.0,3.0,1200.0,1.0,7.0,8.0,64.0,109.0,-10.0,3.0,3.0,66.0,71.0,1222.0,12.0,111.0,1060000.0,1.0,2.0,1.0,40066.0,4.0
"""14960""",852.0,42071.0,34446.0,3.0,3.0,1200.0,1.0,4.0,5.0,57.0,124.0,0.0,9.0,21.0,71.0,530.0,1140.0,12.0,100.0,1060000.0,2.0,2.0,1.0,40050.0,6.0
"""14961""",1420.0,42071.0,34446.0,3.0,3.0,1200.0,1.0,11.0,9.0,15.0,113.0,-2.0,1.0,13.0,62.0,4010.0,1258.0,12.0,86.0,1060000.0,2.0,2.0,1.0,40411.0,12.0
"""14962""",567.0,42071.0,34446.0,3.0,3.0,1200.0,1.0,6.0,7.0,22.0,121.0,0.0,30.0,16.0,68.0,70.0,1186.0,12.0,0.0,1060000.0,3.0,2.0,3.0,40208.0,5.0
"""14963""",129.0,42071.0,34446.0,3.0,3.0,1200.0,1.0,10.0,12.0,7.0,109.0,-7.0,3.0,9.0,63.0,1280.0,1189.0,12.0,91.0,1060000.0,2.0,2.0,1.0,40109.0,11.0
"""14964""",1154.0,42071.0,34446.0,3.0,3.0,1200.0,1.0,8.0,3.0,5.0,120.0,2.0,3.0,20.0,65.0,50.0,1122.0,12.0,114.0,1060000.0,1.0,4.0,1.0,40454.0,2.0
"""14965""",70.0,42071.0,34446.0,3.0,3.0,1200.0,1.0,3.0,1.0,21.0,130.0,0.0,3.0,10.0,77.0,22.0,1125.0,12.0,121.0,1060000.0,2.0,2.0,1.0,40060.0,1.0
"""14966""",340.0,42071.0,34446.0,3.0,3.0,1200.0,1.0,5.0,11.0,66.0,122.0,0.0,3.0,6.0,69.0,1240.0,1081.0,12.0,103.0,1060000.0,3.0,2.0,1.0,39913.0,8.0
"""14967""",555.0,42071.0,34447.0,5.0,3.0,1000.0,2.0,6.0,7.0,16.0,131.0,0.0,38.0,10.0,83.0,240.0,1182.0,14.0,113.0,1060000.0,1.0,1.0,3.0,40083.0,7.0
"""14968""",1503.0,42071.0,34447.0,5.0,3.0,1000.0,2.0,14.0,2.0,21.0,115.0,2.0,88.0,21.0,65.0,60.0,1189.0,14.0,94.0,1060000.0,3.0,2.0,1.0,40659.0,12.0
"""14969""",71.0,42071.0,34447.0,5.0,3.0,1000.0,2.0,9.0,9.0,64.0,115.0,-10.0,1.0,5.0,77.0,160.0,1173.0,14.0,116.0,1060000.0,2.0,2.0,1.0,38964.0,2.0
"""14970""",1028.0,42071.0,34447.0,5.0,3.0,1000.0,2.0,8.0,13.0,7.0,122.0,-7.0,38.0,14.0,81.0,68.0,1060.0,14.0,115.0,1060000.0,1.0,1.0,1.0,40059.0,3.0
"""14971""",1556.0,42071.0,34447.0,5.0,3.0,1000.0,2.0,13.0,5.0,50.0,117.0,0.0,108.0,22.0,69.0,2420.0,1089.0,14.0,88.0,1060000.0,2.0,2.0,1.0,40786.0,13.0
"""14972""",370.0,42071.0,34447.0,5.0,3.0,1000.0,2.0,4.0,12.0,3.0,133.0,0.0,26.0,14.0,85.0,68.0,1234.0,14.0,110.0,1060000.0,3.0,2.0,1.0,40275.0,6.0
"""14973""",498.0,42071.0,34447.0,5.0,3.0,1000.0,2.0,5.0,3.0,13.0,127.0,-5.0,9.0,15.0,84.0,460.0,1022.0,14.0,111.0,1060000.0,6.0,2.0,1.0,40226.0,9.0
"""14974""",87.0,42071.0,34447.0,5.0,3.0,1000.0,2.0,11.0,8.0,9.0,123.0,0.0,74.0,13.0,75.0,440.0,1045.0,14.0,111.0,1060000.0,6.0,2.0,1.0,40218.0,4.0
"""14975""",580.0,42071.0,34447.0,5.0,3.0,1000.0,2.0,3.0,14.0,57.0,133.0,0.0,13.0,16.0,85.0,93.0,1142.0,14.0,111.0,1060000.0,6.0,2.0,1.0,40262.0,5.0
"""14976""",828.0,42071.0,34447.0,5.0,3.0,1000.0,2.0,12.0,1.0,11.0,116.0,-2.0,30.0,6.0,70.0,1230.0,1161.0,14.0,86.0,1060000.0,1.0,2.0,1.0,40123.0,14.0
"""14977""",1063.0,42071.0,34447.0,5.0,3.0,1000.0,2.0,2.0,6.0,5.0,133.0,0.0,9.0,2.0,85.0,33.0,1192.0,14.0,116.0,1060000.0,1.0,2.0,1.0,40113.0,10.0
"""14978""",1018.0,42071.0,34447.0,5.0,3.0,1000.0,2.0,10.0,4.0,23.0,124.0,0.0,1.0,9.0,76.0,150.0,1132.0,14.0,100.0,1060000.0,1.0,2.0,1.0,40463.0,11.0
"""14979""",440.0,42071.0,34447.0,5.0,3.0,1000.0,2.0,1.0,10.0,19.0,131.0,-2.0,1.0,20.0,85.0,130.0,1133.0,14.0,118.0,1060000.0,1.0,1.0,1.0,39780.0,1.0
"""14980""",1557.0,42071.0,34447.0,5.0,3.0,1000.0,2.0,7.0,11.0,10.0,130.0,0.0,1.0,7.0,82.0,210.0,1071.0,14.0,108.0,1060000.0,2.0,2.0,1.0,40819.0,8.0
"""14981""",1250.0,42071.0,34448.0,5.0,0.0,1400.0,2.0,11.0,9.0,23.0,115.0,2.0,3.0,4.0,90.0,78.0,1118.0,14.0,118.0,2400000.0,1.0,1.0,1.0,40474.0,2.0
"""14982""",1115.0,42071.0,34448.0,5.0,0.0,1400.0,2.0,8.0,14.0,65.0,121.0,0.0,13.0,37.0,98.0,3370.0,1198.0,14.0,0.0,2400000.0,2.0,3.0,1.0,39718.0,13.0
"""14983""",1112.0,42071.0,34448.0,5.0,0.0,1400.0,2.0,2.0,11.0,67.0,133.0,0.0,9.0,35.0,110.0,570.0,1255.0,14.0,0.0,2400000.0,2.0,2.0,1.0,39728.0,10.0
"""14984""",1119.0,42071.0,34448.0,5.0,0.0,1400.0,2.0,7.0,13.0,16.0,122.0,0.0,1.0,13.0,99.0,580.0,1089.0,14.0,120.0,2400000.0,1.0,2.0,1.0,39026.0,3.0
"""14985""",874.0,42071.0,34448.0,5.0,0.0,1400.0,2.0,6.0,10.0,57.0,123.0,0.0,3.0,10.0,100.0,89.0,1147.0,14.0,113.0,2400000.0,2.0,1.0,9.0,40106.0,11.0
"""14986""",759.0,42071.0,34448.0,5.0,0.0,1400.0,2.0,3.0,4.0,10.0,128.0,0.0,1.0,7.0,105.0,180.0,1035.0,14.0,122.0,2400000.0,2.0,2.0,1.0,40066.0,4.0
"""14987""",319.0,42071.0,34448.0,5.0,0.0,1400.0,2.0,4.0,5.0,22.0,125.0,0.0,13.0,16.0,102.0,150.0,1124.0,14.0,118.0,2400000.0,2.0,2.0,1.0,40058.0,6.0
"""14988""",1252.0,42071.0,34448.0,5.0,0.0,1400.0,2.0,9.0,1.0,21.0,119.0,0.0,14.0,16.0,96.0,17.0,1156.0,14.0,0.0,2400000.0,6.0,2.0,1.0,40579.0,1.0
"""14989""",86.0,42071.0,34448.0,5.0,0.0,1400.0,2.0,10.0,12.0,11.0,113.0,0.0,7.0,15.0,90.0,210.0,1105.0,14.0,114.0,2400000.0,1.0,2.0,1.0,40083.0,4.0
"""14990""",1114.0,42071.0,34448.0,5.0,0.0,1400.0,2.0,12.0,2.0,46.0,115.0,2.0,3.0,36.0,88.0,3410.0,1184.0,14.0,0.0,2400000.0,2.0,2.0,1.0,39738.0,12.0
"""14991""",650.0,42071.0,34448.0,5.0,0.0,1400.0,2.0,5.0,6.0,24.0,123.0,0.0,14.0,13.0,100.0,210.0,1108.0,14.0,114.0,2400000.0,2.0,1.0,1.0,39718.0,7.0
"""14992""",292.0,42071.0,34448.0,5.0,0.0,1400.0,2.0,1.0,3.0,3.0,133.0,0.0,9.0,13.0,110.0,64.0,1187.0,14.0,116.0,2400000.0,1.0,2.0,1.0,40117.0,9.0
"""14993""",1333.0,42071.0,34449.0,5.0,3.0,1400.0,2.0,6.0,9.0,57.0,123.0,0.0,12.0,16.0,70.0,1210.0,1159.0,14.0,111.0,1060000.0,3.0,2.0,1.0,40635.0,3.0
"""14994""",704.0,42071.0,34449.0,5.0,3.0,1400.0,2.0,5.0,11.0,15.0,122.0,-2.0,29.0,13.0,71.0,2940.0,1079.0,14.0,100.0,1060000.0,2.0,3.0,1.0,40074.0,12.0
"""14995""",1429.0,42071.0,34449.0,5.0,3.0,1400.0,2.0,8.0,8.0,1.0,119.0,-2.0,208.0,6.0,68.0,4880.0,1186.0,14.0,104.0,1060000.0,2.0,3.0,1.0,40451.0,7.0
"""14996""",1528.0,42071.0,34449.0,5.0,3.0,1400.0,2.0,3.0,6.0,5.0,130.0,0.0,93.0,20.0,77.0,1490.0,1006.0,14.0,102.0,1060000.0,3.0,2.0,1.0,40597.0,9.0
"""14997""",520.0,42071.0,34449.0,5.0,3.0,1400.0,2.0,2.0,1.0,23.0,130.0,0.0,3.0,24.0,77.0,120.0,1174.0,14.0,101.0,1060000.0,3.0,4.0,1.0,39901.0,10.0
"""14998""",1137.0,42071.0,34449.0,5.0,3.0,1400.0,2.0,4.0,3.0,10.0,128.0,0.0,9.0,15.0,75.0,220.0,1084.0,14.0,110.0,1060000.0,8.0,2.0,1.0,40594.0,8.0
"""14999""",1072.0,42071.0,34449.0,5.0,3.0,1400.0,2.0,1.0,2.0,21.0,133.0,0.0,9.0,10.0,80.0,76.0,1143.0,14.0,113.0,1060000.0,2.0,2.0,1.0,40118.0,4.0
"""15000""",1490.0,42071.0,34449.0,5.0,3.0,1400.0,2.0,11.0,5.0,9.0,120.0,1.0,3.0,19.0,66.0,1600.0,1112.0,14.0,106.0,1060000.0,1.0,2.0,1.0,40109.0,6.0
"""15001""",1329.0,42071.0,34449.0,5.0,3.0,1400.0,2.0,9.0,13.0,22.0,121.0,0.0,571.0,9.0,68.0,18.0,1166.0,14.0,106.0,1060000.0,1.0,2.0,1.0,40486.0,11.0
"""15002""",1493.0,42071.0,34449.0,5.0,3.0,1400.0,2.0,12.0,12.0,7.0,109.0,-7.0,181.0,4.0,63.0,4710.0,1116.0,14.0,95.0,1060000.0,10.0,2.0,1.0,40414.0,13.0
"""15003""",247.0,42071.0,34449.0,5.0,3.0,1400.0,2.0,13.0,4.0,19.0,114.0,1.0,3.0,18.0,62.0,260.0,1127.0,14.0,111.0,1060000.0,2.0,1.0,1.0,40110.0,1.0
"""15004""",1262.0,42071.0,34449.0,5.0,3.0,1400.0,2.0,7.0,7.0,3.0,123.0,0.0,7.0,22.0,70.0,30.0,1109.0,14.0,113.0,1060000.0,1.0,2.0,1.0,40492.0,2.0
"""15005""",57.0,42071.0,34449.0,5.0,3.0,1400.0,2.0,10.0,10.0,50.0,120.0,0.0,14.0,3.0,67.0,1790.0,1060.0,14.0,82.0,1060000.0,1.0,2.0,1.0,39328.0,14.0
"""15006""",1336.0,42071.0,34449.0,5.0,3.0,1400.0,2.0,14.0,14.0,11.0,113.0,-2.0,88.0,2.0,62.0,890.0,1171.0,14.0,106.0,1060000.0,1.0,2.0,1.0,40505.0,5.0
"""15007""",1184.0,42074.0,34450.0,7.0,5.0,1800.0,1.0,10.0,2.0,21.0,115.0,2.0,1.0,20.0,20.0,38.0,975.0,12.0,99.0,575000.0,2.0,2.0,1.0,40480.0,1.0
"""15008""",204.0,42074.0,34450.0,7.0,5.0,1800.0,1.0,7.0,9.0,5.0,127.0,0.0,3.0,8.0,34.0,97.0,1038.0,12.0,101.0,575000.0,2.0,1.0,1.0,39022.0,5.0
"""15009""",721.0,42074.0,34450.0,7.0,5.0,1800.0,1.0,12.0,1.0,4.0,113.0,0.0,26.0,24.0,15.0,91.0,1146.0,12.0,100.0,575000.0,1.0,2.0,1.0,40084.0,4.0
"""15010""",1011.0,42074.0,34450.0,7.0,5.0,1800.0,1.0,6.0,7.0,9.0,127.0,0.0,1.0,13.0,34.0,480.0,1210.0,12.0,101.0,575000.0,1.0,2.0,1.0,40148.0,7.0
"""15011""",134.0,42074.0,34450.0,7.0,5.0,1800.0,1.0,8.0,10.0,6.0,122.0,-2.0,13.0,12.0,31.0,240.0,1059.0,12.0,94.0,575000.0,2.0,2.0,1.0,39334.0,11.0
"""15012""",161.0,42074.0,34450.0,7.0,5.0,1800.0,1.0,5.0,4.0,15.0,125.0,-2.0,18.0,22.0,34.0,490.0,1115.0,12.0,96.0,575000.0,3.0,2.0,1.0,39205.0,9.0
"""15013""",785.0,42074.0,34450.0,7.0,5.0,1800.0,1.0,11.0,11.0,1.0,111.0,-2.0,3.0,11.0,18.0,120.0,970.0,12.0,102.0,575000.0,3.0,2.0,3.0,40281.0,3.0
"""15014""",863.0,42074.0,34450.0,7.0,5.0,1800.0,1.0,3.0,6.0,22.0,129.0,0.0,1.0,1.0,36.0,140.0,1177.0,12.0,97.0,575000.0,1.0,1.0,1.0,40143.0,8.0
"""15015""",408.0,42074.0,34450.0,7.0,5.0,1800.0,1.0,1.0,12.0,3.0,133.0,0.0,94.0,19.0,40.0,70.0,1032.0,12.0,95.0,575000.0,3.0,3.0,1.0,39537.0,10.0
"""15016""",1009.0,42074.0,34450.0,7.0,5.0,1800.0,1.0,4.0,5.0,57.0,127.0,0.0,1.0,18.0,34.0,63.0,1055.0,12.0,101.0,575000.0,1.0,2.0,1.0,40059.0,2.0
"""15017""",165.0,42074.0,34450.0,7.0,5.0,1800.0,1.0,9.0,3.0,19.0,115.0,-2.0,3.0,9.0,24.0,61.0,1106.0,12.0,99.0,575000.0,1.0,2.0,1.0,39362.0,6.0
"""15018""",1233.0,42074.0,34450.0,7.0,5.0,1800.0,1.0,2.0,8.0,16.0,131.0,0.0,7.0,2.0,38.0,270.0,1171.0,12.0,94.0,575000.0,2.0,2.0,1.0,39732.0,12.0
"""15019""",1558.0,42074.0,34451.0,7.0,4.0,1000.0,1.0,6.0,10.0,16.0,128.0,0.0,58.0,5.0,52.0,270.0,1151.0,12.0,103.0,760000.0,1.0,2.0,1.0,40787.0,8.0
"""15020""",1379.0,42074.0,34451.0,7.0,4.0,1000.0,1.0,3.0,2.0,24.0,130.0,0.0,9.0,9.0,54.0,26.0,1157.0,12.0,106.0,760000.0,2.0,1.0,1.0,40809.0,4.0
"""15021""",1371.0,42074.0,34451.0,7.0,4.0,1000.0,1.0,1.0,1.0,13.0,128.0,-5.0,9.0,13.0,57.0,1460.0,1140.0,12.0,92.0,760000.0,7.0,2.0,1.0,39934.0,10.0
"""15022""",836.0,42074.0,34451.0,7.0,4.0,1000.0,1.0,7.0,8.0,22.0,127.0,0.0,18.0,6.0,51.0,85.0,1155.0,12.0,108.0,760000.0,1.0,2.0,1.0,40453.0,3.0
"""15023""",484.0,42074.0,34451.0,7.0,4.0,1000.0,1.0,11.0,9.0,15.0,118.0,-2.0,9.0,13.0,44.0,230.0,1052.0,12.0,96.0,760000.0,1.0,2.0,1.0,40082.0,9.0
"""15024""",1168.0,42074.0,34451.0,7.0,4.0,1000.0,1.0,4.0,12.0,21.0,129.0,0.0,93.0,14.0,53.0,69.0,1177.0,12.0,0.0,760000.0,1.0,2.0,1.0,40465.0,2.0
"""15025""",792.0,42074.0,34451.0,7.0,4.0,1000.0,1.0,2.0,3.0,23.0,131.0,0.0,7.0,15.0,55.0,74.0,1046.0,12.0,106.0,760000.0,2.0,2.0,1.0,40417.0,6.0
"""15026""",151.0,42074.0,34451.0,7.0,4.0,1000.0,1.0,5.0,7.0,19.0,127.0,-2.0,1.0,3.0,53.0,96.0,1075.0,12.0,107.0,760000.0,2.0,2.0,1.0,38628.0,5.0
"""15027""",341.0,42074.0,34451.0,7.0,4.0,1000.0,1.0,8.0,4.0,1.0,124.0,-2.0,7.0,11.0,50.0,53.0,1160.0,12.0,106.0,760000.0,2.0,2.0,1.0,40115.0,7.0
"""15028""",1140.0,42074.0,34451.0,7.0,4.0,1000.0,1.0,9.0,5.0,57.0,126.0,0.0,7.0,2.0,50.0,1430.0,1083.0,12.0,94.0,760000.0,3.0,2.0,1.0,40631.0,12.0
"""15029""",919.0,42074.0,34451.0,7.0,4.0,1000.0,1.0,12.0,6.0,8.0,116.0,-2.0,3.0,24.0,42.0,240.0,1089.0,12.0,107.0,760000.0,2.0,1.0,1.0,39694.0,1.0
"""15030""",254.0,42074.0,34451.0,7.0,4.0,1000.0,1.0,10.0,11.0,11.0,120.0,-2.0,442.0,4.0,46.0,1790.0,1151.0,12.0,83.0,760000.0,2.0,3.0,1.0,39368.0,11.0
"""15031""",697.0,42074.0,34452.0,7.0,4.0,1650.0,1.0,4.0,4.0,22.0,129.0,0.0,39.0,18.0,56.0,300.0,1206.0,12.0,100.0,760000.0,2.0,2.0,1.0,40410.0,10.0
"""15032""",1079.0,42074.0,34452.0,7.0,4.0,1650.0,1.0,10.0,3.0,23.0,117.0,1.0,37.0,4.0,43.0,41.0,1049.0,12.0,106.0,760000.0,2.0,2.0,1.0,40470.0,6.0
"""15033""",1288.0,42074.0,34452.0,7.0,4.0,1650.0,1.0,8.0,9.0,11.0,118.0,-2.0,7.0,6.0,47.0,100.0,1065.0,12.0,109.0,760000.0,1.0,1.0,1.0,40510.0,2.0
"""15034""",982.0,42074.0,34452.0,7.0,4.0,1650.0,1.0,1.0,11.0,16.0,133.0,0.0,46.0,24.0,60.0,82.0,1036.0,12.0,108.0,760000.0,1.0,2.0,1.0,40060.0,9.0
"""15035""",694.0,42074.0,34452.0,7.0,4.0,1650.0,1.0,2.0,6.0,19.0,130.0,-2.0,1.0,3.0,59.0,220.0,1174.0,12.0,104.0,760000.0,1.0,2.0,1.0,39386.0,7.0
"""15036""",977.0,42074.0,34452.0,7.0,4.0,1650.0,1.0,7.0,5.0,1.0,119.0,-2.0,9.0,11.0,48.0,54.0,1083.0,12.0,107.0,760000.0,6.0,2.0,1.0,39854.0,1.0
"""15037""",1085.0,42074.0,34452.0,7.0,4.0,1650.0,1.0,5.0,2.0,9.0,128.0,0.0,1.0,13.0,55.0,580.0,1100.0,12.0,107.0,760000.0,2.0,2.0,1.0,40403.0,4.0
"""15038""",1129.0,42074.0,34452.0,7.0,4.0,1650.0,1.0,11.0,10.0,4.0,115.0,0.0,3.0,22.0,42.0,78.0,1124.0,12.0,0.0,760000.0,6.0,2.0,1.0,40255.0,8.0
"""15039""",871.0,42074.0,34452.0,7.0,4.0,1650.0,1.0,3.0,12.0,7.0,124.0,-7.0,13.0,9.0,58.0,54.0,1124.0,12.0,110.0,760000.0,3.0,3.0,1.0,40246.0,3.0
"""15040""",1390.0,42074.0,34452.0,7.0,4.0,1650.0,1.0,12.0,8.0,21.0,115.0,1.0,7.0,16.0,41.0,130.0,1131.0,12.0,99.0,760000.0,2.0,3.0,1.0,40781.0,12.0
"""15041""",776.0,42074.0,34452.0,7.0,4.0,1650.0,1.0,9.0,7.0,13.0,113.0,-5.0,3.0,17.0,45.0,760.0,1082.0,12.0,98.0,760000.0,2.0,1.0,1.0,40062.0,11.0
"""15042""",824.0,42074.0,34452.0,7.0,4.0,1650.0,1.0,6.0,1.0,6.0,122.0,-2.0,3.0,14.0,51.0,130.0,1083.0,12.0,107.0,760000.0,1.0,2.0,1.0,38994.0,5.0
"""15043""",1383.0,42074.0,34453.0,7.0,3.0,1650.0,1.0,7.0,8.0,3.0,122.0,0.0,1.0,21.0,69.0,200.0,1144.0,12.0,0.0,1060000.0,10.0,2.0,1.0,40489.0,11.0
"""15044""",1559.0,42074.0,34453.0,7.0,3.0,1650.0,1.0,3.0,2.0,9.0,128.0,0.0,23.0,15.0,75.0,460.0,1065.0,12.0,104.0,1060000.0,7.0,2.0,1.0,40625.0,8.0
"""15045""",1479.0,42074.0,34453.0,7.0,3.0,1650.0,1.0,2.0,5.0,19.0,128.0,-2.0,442.0,14.0,77.0,1650.0,1177.0,12.0,98.0,1060000.0,6.0,2.0,1.0,40621.0,12.0
"""15046""",312.0,42074.0,34453.0,7.0,3.0,1650.0,1.0,4.0,4.0,5.0,126.0,0.0,22.0,13.0,73.0,50.0,1131.0,12.0,111.0,1060000.0,1.0,4.0,1.0,40049.0,1.0
"""15047""",756.0,42074.0,34453.0,7.0,3.0,1650.0,1.0,10.0,10.0,21.0,118.0,0.0,13.0,8.0,65.0,76.0,1050.0,12.0,103.0,1060000.0,4.0,2.0,1.0,39472.0,7.0
"""15048""",1217.0,42074.0,34453.0,7.0,3.0,1650.0,1.0,9.0,11.0,24.0,120.0,0.0,117.0,23.0,67.0,130.0,1100.0,12.0,98.0,1060000.0,2.0,2.0,1.0,40450.0,10.0
"""15049""",2.0,42074.0,34453.0,7.0,3.0,1650.0,1.0,11.0,12.0,11.0,114.0,-2.0,1.0,2.0,63.0,250.0,1096.0,12.0,99.0,1060000.0,1.0,2.0,1.0,39361.0,9.0
"""15050""",966.0,42074.0,34453.0,7.0,3.0,1650.0,1.0,6.0,9.0,16.0,123.0,0.0,9.0,20.0,70.0,77.0,1021.0,12.0,108.0,1060000.0,3.0,2.0,5.0,40274.0,5.0
"""15051""",1127.0,42074.0,34453.0,7.0,3.0,1650.0,1.0,8.0,6.0,8.0,120.0,-2.0,6.0,1.0,69.0,35.0,1057.0,12.0,108.0,1060000.0,3.0,2.0,1.0,39513.0,2.0
"""15052""",1297.0,42074.0,34453.0,7.0,3.0,1650.0,1.0,12.0,7.0,1.0,112.0,-2.0,45.0,6.0,61.0,710.0,1063.0,12.0,105.0,1060000.0,6.0,2.0,1.0,40293.0,6.0
"""15053""",487.0,42074.0,34453.0,7.0,3.0,1650.0,1.0,5.0,1.0,22.0,124.0,0.0,3.0,24.0,71.0,180.0,1188.0,12.0,106.0,1060000.0,1.0,2.0,1.0,40147.0,4.0
"""15054""",1195.0,42074.0,34453.0,7.0,3.0,1650.0,1.0,1.0,3.0,23.0,133.0,0.0,3.0,19.0,80.0,48.0,1037.0,12.0,108.0,1060000.0,6.0,2.0,1.0,40230.0,3.0
"""15055""",69.0,42074.0,34454.0,7.0,4.0,1200.0,1.0,1.0,6.0,3.0,133.0,0.0,7.0,15.0,60.0,50.0,1114.0,12.0,111.0,760000.0,2.0,4.0,1.0,39701.0,1.0
"""15056""",671.0,42074.0,34454.0,7.0,4.0,1200.0,1.0,8.0,7.0,6.0,122.0,-2.0,7.0,22.0,51.0,170.0,1111.0,12.0,99.0,760000.0,6.0,2.0,1.0,39868.0,8.0
"""15057""",872.0,42074.0,34454.0,7.0,4.0,1200.0,1.0,10.0,1.0,24.0,122.0,0.0,9.0,13.0,49.0,40.0,1098.0,12.0,109.0,760000.0,1.0,2.0,1.0,40134.0,5.0
"""15058""",180.0,42074.0,34454.0,7.0,4.0,1200.0,1.0,9.0,3.0,7.0,116.0,-7.0,535.0,14.0,50.0,63.0,1111.0,12.0,109.0,760000.0,1.0,1.0,1.0,38995.0,2.0
"""15059""",1491.0,42074.0,34454.0,7.0,4.0,1200.0,1.0,3.0,9.0,9.0,131.0,0.0,13.0,11.0,58.0,820.0,1077.0,12.0,100.0,760000.0,3.0,2.0,1.0,40289.0,9.0
"""15060""",906.0,42074.0,34454.0,7.0,4.0,1200.0,1.0,7.0,10.0,23.0,126.0,0.0,38.0,18.0,53.0,68.0,1037.0,12.0,110.0,760000.0,1.0,3.0,1.0,40433.0,4.0
"""15061""",1178.0,42074.0,34454.0,7.0,4.0,1200.0,1.0,6.0,5.0,15.0,126.0,-2.0,14.0,20.0,55.0,980.0,976.0,12.0,79.0,760000.0,3.0,3.0,1.0,40622.0,12.0
"""15062""",623.0,42074.0,34454.0,7.0,4.0,1200.0,1.0,11.0,11.0,16.0,120.0,0.0,9.0,5.0,47.0,150.0,1171.0,12.0,98.0,760000.0,2.0,2.0,1.0,40055.0,10.0
"""15063""",1290.0,42074.0,34454.0,7.0,4.0,1200.0,1.0,4.0,4.0,1.0,129.0,-2.0,7.0,4.0,58.0,76.0,1095.0,12.0,97.0,760000.0,6.0,2.0,1.0,40591.0,11.0
"""15064""",64.0,42074.0,34454.0,7.0,4.0,1200.0,1.0,12.0,2.0,13.0,111.0,-5.0,3.0,7.0,43.0,600.0,1148.0,12.0,101.0,760000.0,2.0,2.0,1.0,40109.0,6.0
"""15065""",1160.0,42074.0,34454.0,7.0,4.0,1200.0,1.0,2.0,12.0,21.0,131.0,0.0,7.0,6.0,58.0,89.0,1124.0,12.0,107.0,760000.0,2.0,2.0,1.0,40453.0,3.0
"""15066""",63.0,42074.0,34454.0,7.0,4.0,1200.0,1.0,5.0,8.0,4.0,131.0,0.0,334.0,3.0,58.0,170.0,1111.0,12.0,108.0,760000.0,1.0,4.0,1.0,39360.0,7.0
