"""""","""ccode""","""date""","""raceref""","""course""","""raceclass""","""n_dist""","""going""","""horseno""","""drawing""","""jockey""","""wt_carried""","""netadj""","""blinker""","""trainer""","""rating""","""odd_fn""","""weights""","""runners""","""latest_sr""","""purse""","""ctry""","""color_e""","""sex""","""foaldate""","""rank"""
"""2291""",181.0,41602.0,33185.0,9.0,3.0,1200.0,2.0,10.0,9.0,4.0,121.0,0.0,9.0,7.0,64.0,540.0,1150.0,12.0,108.0,1000000.0,6.0,2.0,1.0,40263.0,2.0
"""2292""",835.0,41602.0,33185.0,9.0,3.0,1200.0,2.0,12.0,1.0,10.0,116.0,-2.0,1.0,10.0,61.0,15.0,1060.0,12.0,112.0,1000000.0,2.0,3.0,1.0,40047.0,1.0
"""2293""",907.0,41602.0,33185.0,9.0,3.0,1200.0,2.0,4.0,7.0,16.0,130.0,0.0,1.0,17.0,73.0,620.0,1092.0,12.0,105.0,1000000.0,3.0,2.0,3.0,40252.0,9.0
"""2294""",798.0,41602.0,33186.0,9.0,5.0,1400.0,2.0,6.0,5.0,20.0,129.0,0.0,7.0,23.0,35.0,52.0,1181.0,14.0,105.0,550000.0,1.0,2.0,1.0,39760.0,1.0
"""2295""",174.0,41602.0,33186.0,9.0,5.0,1400.0,2.0,3.0,14.0,3.0,133.0,0.0,7.0,6.0,39.0,100.0,1097.0,14.0,102.0,550000.0,1.0,2.0,1.0,39727.0,8.0
"""2296""",38.0,41602.0,33186.0,9.0,5.0,1400.0,2.0,11.0,6.0,6.0,116.0,-2.0,225.0,19.0,24.0,370.0,1159.0,14.0,0.0,550000.0,6.0,2.0,1.0,39892.0,14.0
"""2297""",425.0,41602.0,33186.0,9.0,5.0,1400.0,2.0,5.0,8.0,22.0,130.0,0.0,37.0,24.0,36.0,260.0,1161.0,14.0,100.0,550000.0,6.0,2.0,3.0,39867.0,11.0
"""2298""",130.0,41602.0,33186.0,9.0,5.0,1400.0,2.0,9.0,2.0,5.0,124.0,0.0,3.0,22.0,30.0,51.0,1292.0,14.0,105.0,550000.0,2.0,2.0,1.0,39026.0,2.0
"""2299""",41.0,41602.0,33186.0,9.0,5.0,1400.0,2.0,8.0,9.0,4.0,126.0,0.0,1.0,12.0,32.0,68.0,1203.0,14.0,102.0,550000.0,1.0,3.0,1.0,39770.0,3.0
"""2300""",42.0,41602.0,33186.0,9.0,5.0,1400.0,2.0,2.0,10.0,16.0,133.0,0.0,1.0,8.0,39.0,130.0,1058.0,14.0,101.0,550000.0,2.0,3.0,1.0,39725.0,6.0
"""2301""",832.0,41602.0,33186.0,9.0,5.0,1400.0,2.0,4.0,7.0,11.0,130.0,-2.0,3.0,11.0,38.0,270.0,1116.0,14.0,95.0,550000.0,1.0,2.0,1.0,39748.0,13.0
"""2302""",15.0,41602.0,33186.0,9.0,5.0,1400.0,2.0,1.0,3.0,7.0,126.0,-7.0,102.0,3.0,39.0,190.0,1054.0,14.0,102.0,550000.0,1.0,5.0,1.0,39697.0,5.0
"""2303""",43.0,41602.0,33186.0,9.0,5.0,1400.0,2.0,10.0,13.0,24.0,122.0,0.0,9.0,20.0,28.0,270.0,1074.0,14.0,101.0,550000.0,1.0,2.0,1.0,39666.0,7.0
"""2304""",122.0,41602.0,33186.0,9.0,5.0,1400.0,2.0,14.0,4.0,1.0,111.0,-2.0,31.0,7.0,18.0,690.0,1232.0,14.0,0.0,550000.0,2.0,2.0,1.0,39337.0,4.0
"""2305""",833.0,41602.0,33186.0,9.0,5.0,1400.0,2.0,7.0,12.0,2.0,128.0,0.0,33.0,5.0,34.0,170.0,1017.0,14.0,101.0,550000.0,1.0,2.0,1.0,39722.0,10.0
"""2306""",456.0,41602.0,33186.0,9.0,5.0,1400.0,2.0,12.0,1.0,19.0,115.0,-2.0,1.0,18.0,23.0,44.0,1163.0,14.0,93.0,550000.0,1.0,1.0,1.0,40099.0,12.0
"""2307""",684.0,41602.0,33186.0,9.0,5.0,1400.0,2.0,13.0,11.0,10.0,113.0,-2.0,1.0,15.0,21.0,730.0,1042.0,14.0,98.0,550000.0,2.0,2.0,4.0,39691.0,9.0
"""2308""",633.0,41602.0,33187.0,9.0,4.0,1600.0,2.0,2.0,9.0,2.0,132.0,0.0,3.0,17.0,55.0,600.0,1143.0,14.0,99.0,725000.0,2.0,2.0,1.0,39339.0,11.0
"""2309""",166.0,41602.0,33187.0,9.0,4.0,1600.0,2.0,10.0,3.0,17.0,125.0,0.0,1.0,3.0,48.0,370.0,1094.0,14.0,101.0,725000.0,9.0,1.0,1.0,39334.0,12.0
"""2310""",632.0,41602.0,33187.0,9.0,4.0,1600.0,2.0,1.0,10.0,5.0,133.0,0.0,64.0,16.0,56.0,20.0,1127.0,14.0,111.0,725000.0,2.0,2.0,1.0,40077.0,1.0
"""2311""",550.0,41602.0,33187.0,9.0,4.0,1600.0,2.0,5.0,5.0,11.0,127.0,-2.0,7.0,23.0,52.0,69.0,1112.0,14.0,103.0,725000.0,2.0,2.0,1.0,39016.0,10.0
"""2312""",6.0,41602.0,33187.0,9.0,4.0,1600.0,2.0,9.0,11.0,3.0,126.0,0.0,7.0,6.0,49.0,46.0,1093.0,14.0,105.0,725000.0,1.0,4.0,1.0,40103.0,3.0
"""2313""",356.0,41602.0,33187.0,9.0,4.0,1600.0,2.0,8.0,4.0,13.0,121.0,-5.0,37.0,13.0,49.0,480.0,1138.0,14.0,108.0,725000.0,1.0,2.0,1.0,39315.0,2.0
"""2314""",161.0,41602.0,33187.0,9.0,4.0,1600.0,2.0,14.0,8.0,1.0,115.0,-2.0,18.0,22.0,40.0,990.0,1108.0,14.0,103.0,725000.0,3.0,2.0,1.0,39205.0,6.0
"""2315""",32.0,41602.0,33187.0,9.0,4.0,1600.0,2.0,11.0,13.0,19.0,117.0,-2.0,18.0,3.0,42.0,990.0,1098.0,14.0,103.0,725000.0,1.0,1.0,1.0,38665.0,7.0
"""2316""",358.0,41602.0,33187.0,9.0,4.0,1600.0,2.0,3.0,14.0,6.0,129.0,-2.0,1.0,1.0,54.0,990.0,1088.0,14.0,102.0,725000.0,3.0,2.0,1.0,38093.0,14.0
"""2317""",841.0,41602.0,33187.0,9.0,4.0,1600.0,2.0,6.0,7.0,22.0,129.0,0.0,165.0,9.0,52.0,620.0,1039.0,14.0,104.0,725000.0,1.0,2.0,5.0,40108.0,8.0
"""2318""",432.0,41602.0,33187.0,9.0,4.0,1600.0,2.0,13.0,1.0,10.0,116.0,-2.0,9.0,14.0,41.0,470.0,1143.0,14.0,101.0,725000.0,1.0,2.0,1.0,39698.0,9.0
"""2319""",46.0,41602.0,33187.0,9.0,4.0,1600.0,2.0,4.0,6.0,16.0,130.0,0.0,226.0,10.0,53.0,58.0,1045.0,14.0,106.0,725000.0,1.0,3.0,3.0,39769.0,5.0
"""2320""",687.0,41602.0,33187.0,9.0,4.0,1600.0,2.0,12.0,12.0,8.0,116.0,-2.0,3.0,21.0,41.0,410.0,1083.0,14.0,101.0,725000.0,3.0,3.0,1.0,39540.0,4.0
"""2321""",635.0,41602.0,33187.0,9.0,4.0,1600.0,2.0,7.0,2.0,20.0,127.0,0.0,1.0,21.0,50.0,310.0,1109.0,14.0,104.0,725000.0,4.0,2.0,1.0,39146.0,13.0
"""2322""",39.0,41602.0,33188.0,9.0,4.0,1400.0,2.0,14.0,4.0,4.0,119.0,0.0,21.0,7.0,44.0,63.0,1086.0,14.0,104.0,725000.0,2.0,1.0,1.0,40092.0,3.0
"""2323""",692.0,41602.0,33188.0,9.0,4.0,1400.0,2.0,8.0,2.0,23.0,128.0,0.0,7.0,18.0,53.0,450.0,1089.0,14.0,102.0,725000.0,1.0,3.0,1.0,38654.0,9.0
"""2324""",65.0,41602.0,33188.0,9.0,4.0,1400.0,2.0,9.0,1.0,10.0,126.0,-2.0,195.0,14.0,53.0,110.0,1001.0,14.0,107.0,725000.0,4.0,2.0,1.0,39941.0,4.0
"""2325""",461.0,41602.0,33188.0,9.0,4.0,1400.0,2.0,6.0,9.0,7.0,122.0,-7.0,1.0,2.0,54.0,260.0,968.0,14.0,107.0,725000.0,3.0,2.0,1.0,39885.0,6.0
"""2326""",53.0,41602.0,33188.0,9.0,4.0,1400.0,2.0,7.0,6.0,3.0,128.0,0.0,7.0,6.0,53.0,61.0,1173.0,14.0,110.0,725000.0,2.0,2.0,1.0,39760.0,2.0
"""2327""",467.0,41602.0,33188.0,9.0,4.0,1400.0,2.0,3.0,8.0,6.0,130.0,-2.0,58.0,5.0,57.0,870.0,1175.0,14.0,0.0,725000.0,1.0,3.0,3.0,39753.0,14.0
"""2328""",908.0,41602.0,33188.0,9.0,4.0,1400.0,2.0,12.0,14.0,14.0,125.0,0.0,3.0,9.0,50.0,990.0,1158.0,14.0,101.0,725000.0,1.0,2.0,3.0,40119.0,12.0
"""2329""",423.0,41602.0,33188.0,9.0,4.0,1400.0,2.0,11.0,10.0,1.0,125.0,-2.0,96.0,22.0,52.0,130.0,1132.0,14.0,105.0,725000.0,1.0,2.0,1.0,40095.0,5.0
"""2330""",679.0,41602.0,33188.0,9.0,4.0,1400.0,2.0,1.0,13.0,19.0,131.0,-2.0,227.0,3.0,58.0,680.0,1102.0,14.0,100.0,725000.0,3.0,2.0,1.0,39199.0,11.0
"""2331""",58.0,41602.0,33188.0,9.0,4.0,1400.0,2.0,10.0,3.0,13.0,123.0,-5.0,18.0,13.0,53.0,100.0,1156.0,14.0,107.0,725000.0,1.0,1.0,4.0,39749.0,7.0
"""2332""",288.0,41602.0,33188.0,9.0,4.0,1400.0,2.0,2.0,5.0,5.0,132.0,0.0,1.0,1.0,57.0,34.0,1100.0,14.0,112.0,725000.0,1.0,2.0,1.0,40131.0,1.0
"""2333""",909.0,41602.0,33188.0,9.0,4.0,1400.0,2.0,13.0,7.0,16.0,125.0,0.0,22.0,19.0,50.0,60.0,1220.0,14.0,106.0,725000.0,2.0,1.0,3.0,40094.0,8.0
"""2334""",462.0,41602.0,33188.0,9.0,4.0,1400.0,2.0,4.0,11.0,18.0,132.0,0.0,3.0,16.0,57.0,480.0,1086.0,14.0,96.0,725000.0,6.0,2.0,1.0,40265.0,13.0
"""2335""",167.0,41602.0,33188.0,9.0,4.0,1400.0,2.0,5.0,12.0,2.0,130.0,0.0,7.0,20.0,55.0,180.0,1122.0,14.0,107.0,725000.0,1.0,2.0,1.0,39762.0,10.0
"""2336""",614.0,41602.0,33189.0,9.0,1.0,1600.0,2.0,7.0,2.0,5.0,122.0,0.0,7.0,20.0,98.0,650.0,1124.0,10.0,102.0,2000000.0,2.0,2.0,1.0,39370.0,9.0
"""2337""",296.0,41602.0,33189.0,9.0,1.0,1600.0,2.0,3.0,9.0,14.0,129.0,0.0,18.0,6.0,105.0,990.0,1094.0,10.0,104.0,2000000.0,2.0,2.0,1.0,38949.0,7.0
"""2338""",289.0,41602.0,33189.0,9.0,1.0,1600.0,2.0,5.0,7.0,16.0,124.0,0.0,32.0,17.0,100.0,59.0,1091.0,10.0,112.0,2000000.0,3.0,2.0,1.0,39178.0,5.0
"""2339""",508.0,41602.0,33189.0,9.0,1.0,1600.0,2.0,6.0,5.0,22.0,123.0,0.0,1.0,24.0,99.0,790.0,1154.0,10.0,108.0,2000000.0,4.0,5.0,6.0,39138.0,6.0
"""2340""",293.0,41602.0,33189.0,9.0,1.0,1600.0,2.0,1.0,4.0,10.0,131.0,-2.0,9.0,15.0,109.0,170.0,1093.0,10.0,116.0,2000000.0,2.0,2.0,1.0,38953.0,4.0
"""2341""",645.0,41602.0,33189.0,9.0,1.0,1600.0,2.0,2.0,3.0,4.0,129.0,0.0,1.0,16.0,105.0,32.0,1085.0,10.0,116.0,2000000.0,3.0,2.0,1.0,40254.0,1.0
"""2342""",398.0,41602.0,33189.0,9.0,1.0,1600.0,2.0,10.0,8.0,6.0,114.0,-2.0,14.0,16.0,92.0,600.0,1175.0,10.0,110.0,2000000.0,6.0,2.0,1.0,39119.0,2.0
"""2343""",755.0,41602.0,33189.0,9.0,1.0,1600.0,2.0,9.0,1.0,23.0,118.0,0.0,228.0,20.0,94.0,120.0,1207.0,10.0,103.0,2000000.0,1.0,2.0,1.0,38995.0,8.0
"""2344""",292.0,41602.0,33189.0,9.0,1.0,1600.0,2.0,4.0,6.0,3.0,124.0,0.0,9.0,13.0,100.0,18.0,1185.0,10.0,111.0,2000000.0,1.0,2.0,1.0,40117.0,3.0
"""2345""",392.0,41602.0,33190.0,9.0,3.0,1400.0,2.0,1.0,3.0,20.0,133.0,0.0,9.0,13.0,80.0,140.0,1047.0,14.0,111.0,1000000.0,6.0,2.0,1.0,39851.0,7.0
"""2346""",815.0,41602.0,33190.0,9.0,3.0,1400.0,2.0,3.0,5.0,11.0,127.0,-2.0,17.0,6.0,76.0,990.0,987.0,14.0,107.0,1000000.0,3.0,2.0,1.0,40250.0,8.0
"""2347""",737.0,41602.0,33190.0,9.0,3.0,1400.0,2.0,6.0,13.0,3.0,125.0,0.0,9.0,10.0,72.0,14.0,1173.0,14.0,116.0,1000000.0,2.0,2.0,1.0,40459.0,2.0
"""2348""",638.0,41602.0,33190.0,9.0,3.0,1400.0,2.0,8.0,6.0,16.0,122.0,0.0,117.0,18.0,69.0,53.0,1095.0,14.0,113.0,1000000.0,2.0,2.0,1.0,40106.0,3.0
"""2349""",814.0,41602.0,33190.0,9.0,3.0,1400.0,2.0,13.0,14.0,8.0,112.0,-2.0,30.0,5.0,61.0,990.0,1162.0,14.0,99.0,1000000.0,2.0,2.0,5.0,40084.0,12.0
"""2350""",579.0,41602.0,33190.0,9.0,3.0,1400.0,2.0,2.0,8.0,5.0,133.0,0.0,9.0,2.0,80.0,250.0,1051.0,14.0,110.0,1000000.0,6.0,3.0,1.0,39929.0,10.0
"""2351""",843.0,41602.0,33190.0,9.0,3.0,1400.0,2.0,9.0,9.0,9.0,120.0,0.0,3.0,9.0,67.0,990.0,1157.0,14.0,104.0,1000000.0,1.0,2.0,3.0,40074.0,13.0
"""2352""",86.0,41602.0,33190.0,9.0,3.0,1400.0,2.0,7.0,11.0,10.0,122.0,-2.0,9.0,15.0,71.0,100.0,1078.0,14.0,112.0,1000000.0,1.0,2.0,1.0,40083.0,1.0
"""2353""",727.0,41602.0,33190.0,9.0,3.0,1400.0,2.0,4.0,1.0,15.0,127.0,-2.0,14.0,17.0,76.0,990.0,1032.0,14.0,110.0,1000000.0,1.0,2.0,1.0,39369.0,9.0
"""2354""",785.0,41602.0,33190.0,9.0,3.0,1400.0,2.0,14.0,10.0,1.0,112.0,-2.0,37.0,24.0,61.0,990.0,977.0,14.0,102.0,1000000.0,3.0,2.0,3.0,40281.0,14.0
"""2355""",910.0,41602.0,33190.0,9.0,3.0,1400.0,2.0,5.0,2.0,22.0,125.0,0.0,229.0,16.0,72.0,410.0,1113.0,14.0,112.0,1000000.0,3.0,2.0,1.0,40295.0,4.0
"""2356""",658.0,41602.0,33190.0,9.0,3.0,1400.0,2.0,11.0,4.0,6.0,115.0,-2.0,9.0,19.0,64.0,990.0,1119.0,14.0,108.0,1000000.0,2.0,2.0,1.0,39372.0,11.0
"""2357""",101.0,41602.0,33190.0,9.0,3.0,1400.0,2.0,12.0,12.0,19.0,114.0,-2.0,9.0,7.0,63.0,290.0,1030.0,14.0,105.0,1000000.0,3.0,2.0,1.0,39499.0,6.0
"""2358""",470.0,41602.0,33190.0,9.0,3.0,1400.0,2.0,10.0,7.0,24.0,118.0,0.0,93.0,20.0,65.0,210.0,1108.0,14.0,110.0,1000000.0,1.0,3.0,1.0,40077.0,5.0
"""2359""",450.0,41602.0,33191.0,9.0,3.0,1600.0,2.0,11.0,2.0,13.0,115.0,-5.0,9.0,13.0,66.0,990.0,1139.0,14.0,102.0,1000000.0,1.0,2.0,1.0,39723.0,10.0
"""2360""",562.0,41602.0,33191.0,9.0,3.0,1600.0,2.0,3.0,10.0,2.0,130.0,0.0,3.0,3.0,76.0,66.0,1217.0,14.0,110.0,1000000.0,2.0,5.0,3.0,39369.0,4.0
"""2361""",568.0,41602.0,33191.0,9.0,3.0,1600.0,2.0,14.0,5.0,19.0,115.0,-2.0,7.0,5.0,63.0,170.0,1175.0,14.0,112.0,1000000.0,1.0,2.0,3.0,39737.0,2.0
"""2362""",911.0,41602.0,33191.0,9.0,3.0,1600.0,2.0,10.0,13.0,10.0,118.0,-2.0,23.0,15.0,66.0,890.0,1138.0,14.0,98.0,1000000.0,3.0,2.0,5.0,40249.0,12.0
"""2363""",735.0,41602.0,33191.0,9.0,3.0,1600.0,2.0,12.0,1.0,14.0,119.0,0.0,9.0,24.0,65.0,990.0,1083.0,14.0,0.0,1000000.0,3.0,2.0,3.0,40304.0,11.0
"""2364""",912.0,41602.0,33191.0,9.0,3.0,1600.0,2.0,6.0,7.0,5.0,127.0,0.0,1.0,2.0,73.0,510.0,1140.0,14.0,101.0,1000000.0,1.0,2.0,1.0,39776.0,13.0
"""2365""",913.0,41602.0,33191.0,9.0,3.0,1600.0,2.0,5.0,9.0,4.0,129.0,0.0,1.0,7.0,75.0,290.0,1099.0,14.0,112.0,1000000.0,1.0,2.0,1.0,40128.0,8.0
"""2366""",323.0,41602.0,33191.0,9.0,3.0,1600.0,2.0,1.0,4.0,20.0,133.0,0.0,230.0,10.0,79.0,57.0,1044.0,14.0,109.0,1000000.0,3.0,2.0,1.0,40288.0,7.0
"""2367""",758.0,41602.0,33191.0,9.0,3.0,1600.0,2.0,8.0,14.0,24.0,122.0,0.0,13.0,21.0,68.0,260.0,1100.0,14.0,108.0,1000000.0,1.0,2.0,5.0,40147.0,6.0
"""2368""",678.0,41602.0,33191.0,9.0,3.0,1600.0,2.0,2.0,8.0,3.0,131.0,0.0,3.0,17.0,77.0,49.0,1080.0,14.0,109.0,1000000.0,1.0,4.0,1.0,39698.0,9.0
"""2369""",243.0,41602.0,33191.0,9.0,3.0,1600.0,2.0,7.0,12.0,22.0,125.0,0.0,3.0,8.0,71.0,500.0,1229.0,14.0,114.0,1000000.0,2.0,2.0,3.0,40043.0,3.0
"""2370""",608.0,41602.0,33191.0,9.0,3.0,1600.0,2.0,9.0,11.0,18.0,120.0,0.0,3.0,16.0,66.0,65.0,1127.0,14.0,113.0,1000000.0,1.0,3.0,1.0,40116.0,1.0
"""2371""",94.0,41602.0,33191.0,9.0,3.0,1600.0,2.0,4.0,6.0,16.0,129.0,0.0,3.0,19.0,75.0,31.0,1064.0,14.0,113.0,1000000.0,3.0,2.0,1.0,40253.0,5.0
"""2372""",449.0,41602.0,33191.0,9.0,3.0,1600.0,2.0,13.0,3.0,12.0,119.0,0.0,18.0,23.0,65.0,490.0,1106.0,14.0,100.0,1000000.0,3.0,2.0,1.0,39506.0,14.0
"""2373""",105.0,41602.0,33192.0,9.0,2.0,1400.0,2.0,10.0,3.0,2.0,122.0,0.0,1.0,13.0,85.0,120.0,1185.0,14.0,111.0,1400000.0,2.0,3.0,1.0,39742.0,7.0
"""2374""",26.0,41602.0,33192.0,9.0,2.0,1400.0,2.0,7.0,14.0,10.0,123.0,-2.0,9.0,15.0,88.0,71.0,1216.0,14.0,114.0,1400000.0,2.0,4.0,1.0,39666.0,2.0
"""2375""",914.0,41602.0,33192.0,9.0,2.0,1400.0,2.0,4.0,7.0,23.0,130.0,0.0,7.0,5.0,93.0,990.0,1183.0,14.0,117.0,1400000.0,1.0,2.0,1.0,38989.0,5.0
"""2376""",651.0,41602.0,33192.0,9.0,2.0,1400.0,2.0,8.0,13.0,4.0,122.0,0.0,13.0,16.0,85.0,23.0,1287.0,14.0,122.0,1400000.0,2.0,3.0,1.0,40075.0,1.0
"""2377""",729.0,41602.0,33192.0,9.0,2.0,1400.0,2.0,2.0,5.0,22.0,131.0,0.0,14.0,16.0,94.0,200.0,1048.0,14.0,118.0,1400000.0,3.0,2.0,1.0,39134.0,6.0
"""2378""",115.0,41602.0,33192.0,9.0,2.0,1400.0,2.0,5.0,4.0,11.0,128.0,-2.0,9.0,6.0,93.0,760.0,1145.0,14.0,112.0,1400000.0,1.0,2.0,1.0,39705.0,10.0
"""2379""",520.0,41602.0,33192.0,9.0,2.0,1400.0,2.0,12.0,10.0,14.0,119.0,0.0,13.0,24.0,82.0,210.0,1133.0,14.0,118.0,1400000.0,3.0,4.0,1.0,39901.0,3.0
"""2380""",915.0,41602.0,33192.0,9.0,2.0,1400.0,2.0,3.0,11.0,3.0,130.0,0.0,1.0,9.0,93.0,180.0,1176.0,14.0,106.0,1400000.0,4.0,2.0,1.0,40208.0,14.0
"""2381""",744.0,41602.0,33192.0,9.0,2.0,1400.0,2.0,11.0,6.0,5.0,121.0,0.0,18.0,13.0,84.0,77.0,991.0,14.0,113.0,1400000.0,1.0,2.0,1.0,39751.0,4.0
"""2382""",404.0,41602.0,33192.0,9.0,2.0,1400.0,2.0,6.0,9.0,20.0,127.0,0.0,1.0,18.0,90.0,290.0,1133.0,14.0,111.0,1400000.0,2.0,3.0,1.0,39667.0,9.0
"""2383""",916.0,41602.0,33192.0,9.0,2.0,1400.0,2.0,9.0,12.0,17.0,122.0,0.0,77.0,23.0,85.0,990.0,1074.0,14.0,100.0,1400000.0,11.0,2.0,1.0,40275.0,12.0
"""2384""",917.0,41602.0,33192.0,9.0,2.0,1400.0,2.0,1.0,2.0,24.0,132.0,0.0,3.0,10.0,95.0,62.0,1049.0,14.0,108.0,1400000.0,3.0,2.0,3.0,39895.0,13.0
"""2385""",578.0,41602.0,33192.0,9.0,2.0,1400.0,2.0,14.0,1.0,16.0,119.0,1.0,3.0,17.0,81.0,190.0,1127.0,14.0,111.0,1400000.0,1.0,1.0,1.0,39011.0,8.0
"""2386""",128.0,41605.0,33193.0,10.0,5.0,1000.0,1.0,6.0,10.0,12.0,128.0,0.0,1.0,12.0,35.0,270.0,1153.0,11.0,94.0,550000.0,2.0,5.0,1.0,37876.0,10.0
"""2387""",918.0,41605.0,33193.0,10.0,5.0,1000.0,1.0,3.0,11.0,6.0,127.0,-2.0,1.0,22.0,36.0,720.0,1093.0,11.0,100.0,550000.0,2.0,3.0,1.0,40102.0,7.0
"""2388""",1.0,41605.0,33193.0,10.0,5.0,1000.0,1.0,1.0,4.0,22.0,133.0,0.0,1.0,1.0,40.0,71.0,1158.0,11.0,92.0,550000.0,1.0,1.0,1.0,38970.0,11.0
"""2389""",919.0,41605.0,33193.0,10.0,5.0,1000.0,1.0,5.0,7.0,14.0,129.0,0.0,13.0,24.0,36.0,64.0,1065.0,11.0,99.0,550000.0,2.0,1.0,1.0,39694.0,8.0
"""2390""",221.0,41605.0,33193.0,10.0,5.0,1000.0,1.0,2.0,6.0,19.0,130.0,-2.0,231.0,3.0,39.0,190.0,1063.0,11.0,101.0,550000.0,3.0,2.0,1.0,40280.0,5.0
"""2391""",415.0,41605.0,33193.0,10.0,5.0,1000.0,1.0,4.0,9.0,15.0,127.0,-2.0,3.0,23.0,36.0,360.0,1044.0,11.0,101.0,550000.0,3.0,2.0,1.0,39219.0,4.0
"""2392""",147.0,41605.0,33193.0,10.0,5.0,1000.0,1.0,7.0,1.0,9.0,126.0,0.0,1.0,20.0,33.0,30.0,1159.0,11.0,0.0,550000.0,1.0,2.0,1.0,39734.0,2.0
"""2393""",719.0,41605.0,33193.0,10.0,5.0,1000.0,1.0,10.0,5.0,8.0,113.0,-2.0,7.0,12.0,22.0,260.0,1087.0,11.0,97.0,550000.0,1.0,3.0,1.0,38982.0,9.0
"""2394""",122.0,41605.0,33193.0,10.0,5.0,1000.0,1.0,11.0,3.0,1.0,111.0,-2.0,31.0,7.0,18.0,49.0,1221.0,11.0,0.0,550000.0,2.0,2.0,1.0,39337.0,1.0
"""2395""",855.0,41605.0,33193.0,10.0,5.0,1000.0,1.0,8.0,2.0,20.0,126.0,0.0,1.0,3.0,33.0,300.0,1142.0,11.0,96.0,550000.0,2.0,1.0,1.0,40127.0,6.0
"""2396""",584.0,41605.0,33193.0,10.0,5.0,1000.0,1.0,9.0,8.0,3.0,126.0,0.0,7.0,6.0,33.0,55.0,1026.0,11.0,102.0,550000.0,1.0,1.0,1.0,39385.0,3.0
"""2397""",13.0,41605.0,33194.0,10.0,5.0,1650.0,2.0,11.0,1.0,13.0,108.0,-5.0,9.0,13.0,19.0,160.0,1068.0,12.0,0.0,550000.0,3.0,2.0,1.0,39929.0,6.0
"""2398""",354.0,41605.0,33194.0,10.0,5.0,1650.0,2.0,1.0,9.0,3.0,133.0,0.0,30.0,11.0,40.0,120.0,1101.0,12.0,90.0,550000.0,1.0,2.0,1.0,38661.0,11.0
"""2399""",624.0,41605.0,33194.0,10.0,5.0,1650.0,2.0,2.0,2.0,19.0,131.0,-2.0,7.0,7.0,40.0,170.0,1136.0,12.0,100.0,550000.0,1.0,1.0,1.0,40142.0,8.0
"""2400""",920.0,41605.0,33194.0,10.0,5.0,1650.0,2.0,3.0,3.0,17.0,132.0,0.0,3.0,23.0,39.0,160.0,1184.0,12.0,99.0,550000.0,2.0,3.0,1.0,39342.0,4.0
"""2401""",334.0,41605.0,33194.0,10.0,5.0,1650.0,2.0,10.0,5.0,24.0,118.0,0.0,1.0,1.0,25.0,28.0,1080.0,12.0,104.0,550000.0,2.0,2.0,1.0,39343.0,2.0
"""2402""",141.0,41605.0,33194.0,10.0,5.0,1650.0,2.0,8.0,4.0,20.0,128.0,0.0,1.0,3.0,35.0,52.0,1094.0,12.0,102.0,550000.0,1.0,2.0,1.0,39021.0,5.0
"""2403""",332.0,41605.0,33194.0,10.0,5.0,1650.0,2.0,4.0,10.0,1.0,129.0,-2.0,3.0,22.0,38.0,420.0,1168.0,12.0,86.0,550000.0,2.0,2.0,1.0,39346.0,12.0
"""2404""",142.0,41605.0,33194.0,10.0,5.0,1650.0,2.0,12.0,11.0,12.0,113.0,0.0,37.0,12.0,18.0,580.0,1066.0,12.0,97.0,550000.0,1.0,2.0,1.0,38643.0,9.0
"""2405""",458.0,41605.0,33194.0,10.0,5.0,1650.0,2.0,5.0,12.0,22.0,129.0,0.0,232.0,16.0,36.0,210.0,1121.0,12.0,101.0,550000.0,2.0,1.0,1.0,40056.0,7.0
"""2406""",236.0,41605.0,33194.0,10.0,5.0,1650.0,2.0,7.0,6.0,6.0,126.0,-2.0,3.0,4.0,35.0,290.0,1011.0,12.0,102.0,550000.0,7.0,2.0,1.0,39135.0,3.0
"""2407""",686.0,41605.0,33194.0,10.0,5.0,1650.0,2.0,9.0,8.0,11.0,119.0,-2.0,42.0,5.0,28.0,810.0,1156.0,12.0,91.0,550000.0,1.0,2.0,1.0,40131.0,10.0
"""2408""",2.0,41605.0,33194.0,10.0,5.0,1650.0,2.0,6.0,7.0,2.0,129.0,0.0,1.0,2.0,36.0,36.0,1088.0,12.0,108.0,550000.0,1.0,2.0,1.0,39361.0,1.0
"""2409""",409.0,41605.0,33195.0,10.0,4.0,1000.0,2.0,6.0,12.0,3.0,127.0,0.0,17.0,18.0,56.0,170.0,1075.0,12.0,98.0,725000.0,2.0,3.0,1.0,40058.0,7.0
"""2410""",921.0,41605.0,33195.0,10.0,4.0,1000.0,2.0,3.0,1.0,1.0,127.0,-2.0,1.0,22.0,58.0,350.0,1136.0,12.0,110.0,725000.0,3.0,2.0,1.0,39859.0,2.0
"""2411""",151.0,41605.0,33195.0,10.0,4.0,1000.0,2.0,4.0,2.0,20.0,128.0,0.0,44.0,3.0,57.0,47.0,1072.0,12.0,106.0,725000.0,2.0,2.0,1.0,38628.0,1.0
"""2412""",836.0,41605.0,33195.0,10.0,4.0,1000.0,2.0,12.0,5.0,24.0,120.0,0.0,9.0,6.0,49.0,270.0,1106.0,12.0,94.0,725000.0,1.0,2.0,1.0,40453.0,5.0
